timestamp,count
1998-05-01 20:20:00,3904.0
1998-05-01 20:25:00,4114.0
1998-05-01 20:30:00,4132.0
1998-05-01 20:35:00,3970.0
1998-05-01 20:40:00,4199.0
1998-05-01 20:45:00,5365.0
1998-05-01 20:50:00,5950.0
1998-05-01 20:55:00,5255.0
1998-05-01 21:00:00,4484.0
1998-05-01 21:05:00,4464.0
1998-05-01 21:10:00,3422.0
1998-05-01 21:15:00,3958.0
1998-05-01 21:20:00,3791.0
1998-05-01 21:25:00,3182.0
1998-05-01 21:30:00,2836.0
1998-05-01 21:35:00,2899.0
1998-05-01 21:40:00,2525.0
1998-05-01 21:45:00,2790.0
1998-05-01 21:50:00,2591.0
1998-05-01 21:55:00,2107.0
1998-05-01 22:00:00,2017.0
1998-05-01 22:05:00,2521.0
1998-05-01 22:10:00,2119.0
1998-05-01 22:15:00,2102.0
1998-05-01 22:20:00,3768.0
1998-05-01 22:25:00,3294.0
1998-05-01 22:30:00,2742.0
1998-05-01 22:35:00,2567.0
1998-05-01 22:40:00,2530.0
1998-05-01 22:45:00,3404.0
1998-05-01 22:50:00,2415.0
1998-05-01 22:55:00,2490.0
1998-05-01 23:00:00,2785.0
1998-05-01 23:05:00,2379.0
1998-05-01 23:10:00,2969.0
1998-05-01 23:15:00,2773.0
1998-05-01 23:20:00,3358.0
1998-05-01 23:25:00,2549.0
1998-05-01 23:30:00,2367.0
1998-05-01 23:35:00,2064.0
1998-05-01 23:40:00,2295.0
1998-05-01 23:45:00,2461.0
1998-05-01 23:50:00,2570.0
1998-05-01 23:55:00,2562.0
1998-05-02 00:00:00,2119.0
1998-05-02 00:05:00,2233.0
1998-05-02 00:10:00,2142.0
1998-05-02 00:15:00,2622.0
1998-05-02 00:20:00,2289.0
1998-05-02 00:25:00,2340.0
1998-05-02 00:30:00,2398.0
1998-05-02 00:35:00,2334.0
1998-05-02 00:40:00,2153.0
1998-05-02 00:45:00,2284.0
1998-05-02 00:50:00,2260.0
1998-05-02 00:55:00,2175.0
1998-05-02 01:00:00,2451.0
1998-05-02 01:05:00,2387.0
1998-05-02 01:10:00,2574.0
1998-05-02 01:15:00,2272.0
1998-05-02 01:20:00,2540.0
1998-05-02 01:25:00,2605.0
1998-05-02 01:30:00,2463.0
1998-05-02 01:35:00,2432.0
1998-05-02 01:40:00,2182.0
1998-05-02 01:45:00,2440.0
1998-05-02 01:50:00,2535.0
1998-05-02 01:55:00,2171.0
1998-05-02 02:00:00,2352.0
1998-05-02 02:05:00,2346.0
1998-05-02 02:10:00,2422.0
1998-05-02 02:15:00,2103.0
1998-05-02 02:20:00,2044.0
1998-05-02 02:25:00,2171.0
1998-05-02 02:30:00,2485.0
1998-05-02 02:35:00,2249.0
1998-05-02 02:40:00,2846.0
1998-05-02 02:45:00,2298.0
1998-05-02 02:50:00,2433.0
1998-05-02 02:55:00,2713.0
1998-05-02 03:00:00,2214.0
1998-05-02 03:05:00,1923.0
1998-05-02 03:10:00,2587.0
1998-05-02 03:15:00,2070.0
1998-05-02 03:20:00,2373.0
1998-05-02 03:25:00,2072.0
1998-05-02 03:30:00,2433.0
1998-05-02 03:35:00,2166.0
1998-05-02 03:40:00,2189.0
1998-05-02 03:45:00,2103.0
1998-05-02 03:50:00,2388.0
1998-05-02 03:55:00,1769.0
1998-05-02 04:00:00,2195.0
1998-05-02 04:05:00,2165.0
1998-05-02 04:10:00,2313.0
1998-05-02 04:15:00,2687.0
1998-05-02 04:20:00,2646.0
1998-05-02 04:25:00,2122.0
1998-05-02 04:30:00,1978.0
1998-05-02 04:35:00,2022.0
1998-05-02 04:40:00,2258.0
1998-05-02 04:45:00,2139.0
1998-05-02 04:50:00,1755.0
1998-05-02 04:55:00,1262.0
1998-05-02 05:00:00,2158.0
1998-05-02 05:05:00,1725.0
1998-05-02 05:10:00,1681.0
1998-05-02 05:15:00,1519.0
1998-05-02 05:20:00,1682.0
1998-05-02 05:25:00,1504.0
1998-05-02 05:30:00,2090.0
1998-05-02 05:35:00,1373.0
1998-05-02 05:40:00,2067.0
1998-05-02 05:45:00,1783.0
1998-05-02 05:50:00,1907.0
1998-05-02 05:55:00,2153.0
1998-05-02 06:00:00,1822.0
1998-05-02 06:05:00,2354.0
1998-05-02 06:10:00,1935.0
1998-05-02 06:15:00,2009.0
1998-05-02 06:20:00,1071.0
1998-05-02 06:25:00,1263.0
1998-05-02 06:30:00,2049.0
1998-05-02 06:35:00,1927.0
1998-05-02 06:40:00,1677.0
1998-05-02 06:45:00,2013.0
1998-05-02 06:50:00,1618.0
1998-05-02 06:55:00,1709.0
1998-05-02 07:00:00,1941.0
1998-05-02 07:05:00,2213.0
1998-05-02 07:10:00,2196.0
1998-05-02 07:15:00,2137.0
1998-05-02 07:20:00,1470.0
1998-05-02 07:25:00,2151.0
1998-05-02 07:30:00,2081.0
1998-05-02 07:35:00,1087.0
1998-05-02 07:40:00,1225.0
1998-05-02 07:45:00,1316.0
1998-05-02 07:50:00,1879.0
1998-05-02 07:55:00,2028.0
1998-05-02 08:00:00,2103.0
1998-05-02 08:05:00,2251.0
1998-05-02 08:10:00,1921.0
1998-05-02 08:15:00,2068.0
1998-05-02 08:20:00,2185.0
1998-05-02 08:25:00,2173.0
1998-05-02 08:30:00,1764.0
1998-05-02 08:35:00,1863.0
1998-05-02 08:40:00,1890.0
1998-05-02 08:45:00,1568.0
1998-05-02 08:50:00,2409.0
1998-05-02 08:55:00,2646.0
1998-05-02 09:00:00,2436.0
1998-05-02 09:05:00,2493.0
1998-05-02 09:10:00,2420.0
1998-05-02 09:15:00,2346.0
1998-05-02 09:20:00,2541.0
1998-05-02 09:25:00,2548.0
1998-05-02 09:30:00,2246.0
1998-05-02 09:35:00,1901.0
1998-05-02 09:40:00,1834.0
1998-05-02 09:45:00,1832.0
1998-05-02 09:50:00,2131.0
1998-05-02 09:55:00,2535.0
1998-05-02 10:00:00,2437.0
1998-05-02 10:05:00,2289.0
1998-05-02 10:10:00,2228.0
1998-05-02 10:15:00,1842.0
1998-05-02 10:20:00,1777.0
1998-05-02 10:25:00,2237.0
1998-05-02 10:30:00,1777.0
1998-05-02 10:35:00,1941.0
1998-05-02 10:40:00,2343.0
1998-05-02 10:45:00,2517.0
1998-05-02 10:50:00,2628.0
1998-05-02 10:55:00,2389.0
1998-05-02 11:00:00,2145.0
1998-05-02 11:05:00,2331.0
1998-05-02 11:10:00,2282.0
1998-05-02 11:15:00,2457.0
1998-05-02 11:20:00,2018.0
1998-05-02 11:25:00,2130.0
1998-05-02 11:30:00,1999.0
1998-05-02 11:35:00,2299.0
1998-05-02 11:40:00,2321.0
1998-05-02 11:45:00,2472.0
1998-05-02 11:50:00,2185.0
1998-05-02 11:55:00,2388.0
1998-05-02 12:00:00,2423.0
1998-05-02 12:05:00,2304.0
1998-05-02 12:10:00,2561.0
1998-05-02 12:15:00,2839.0
1998-05-02 12:20:00,2648.0
1998-05-02 12:25:00,2297.0
1998-05-02 12:30:00,2331.0
1998-05-02 12:35:00,2245.0
1998-05-02 12:40:00,2208.0
1998-05-02 12:45:00,2348.0
1998-05-02 12:50:00,2327.0
1998-05-02 12:55:00,2289.0
1998-05-02 13:00:00,2173.0
1998-05-02 13:05:00,2738.0
1998-05-02 13:10:00,3559.0
1998-05-02 13:15:00,2752.0
1998-05-02 13:20:00,3309.0
1998-05-02 13:25:00,3286.0
1998-05-02 13:30:00,3099.0
1998-05-02 13:35:00,2417.0
1998-05-02 13:40:00,3599.0
1998-05-02 13:45:00,3205.0
1998-05-02 13:50:00,3390.0
1998-05-02 13:55:00,2777.0
1998-05-02 14:00:00,2396.0
1998-05-02 14:05:00,2845.0
1998-05-02 14:10:00,2737.0
1998-05-02 14:15:00,3238.0
1998-05-02 14:20:00,4027.0
1998-05-02 14:25:00,4005.0
1998-05-02 14:30:00,3457.0
1998-05-02 14:35:00,4017.0
1998-05-02 14:40:00,3524.0
1998-05-02 14:45:00,4145.0
1998-05-02 14:50:00,3526.0
1998-05-02 14:55:00,3349.0
1998-05-02 15:00:00,2826.0
1998-05-02 15:05:00,2441.0
1998-05-02 15:10:00,2683.0
1998-05-02 15:15:00,2324.0
1998-05-02 15:20:00,3309.0
1998-05-02 15:25:00,3616.0
1998-05-02 15:30:00,3048.0
1998-05-02 15:35:00,2705.0
1998-05-02 15:40:00,3039.0
1998-05-02 15:45:00,3272.0
1998-05-02 15:50:00,3797.0
1998-05-02 15:55:00,3448.0
1998-05-02 16:00:00,3957.0
1998-05-02 16:05:00,2521.0
1998-05-02 16:10:00,3209.0
1998-05-02 16:15:00,3868.0
1998-05-02 16:20:00,4783.0
1998-05-02 16:25:00,4666.0
1998-05-02 16:30:00,3788.0
1998-05-02 16:35:00,2675.0
1998-05-02 16:40:00,3835.0
1998-05-02 16:45:00,3068.0
1998-05-02 16:50:00,3186.0
1998-05-02 16:55:00,3766.0
1998-05-02 17:00:00,3351.0
1998-05-02 17:05:00,3692.0
1998-05-02 17:10:00,3793.0
1998-05-02 17:15:00,4233.0
1998-05-02 17:20:00,2947.0
1998-05-02 17:25:00,3172.0
1998-05-02 17:30:00,3936.0
1998-05-02 17:35:00,4009.0
1998-05-02 17:40:00,3616.0
1998-05-02 17:45:00,2555.0
1998-05-02 17:50:00,2852.0
1998-05-02 17:55:00,3188.0
1998-05-02 18:00:00,3622.0
1998-05-02 18:05:00,3409.0
1998-05-02 18:10:00,4130.0
1998-05-02 18:15:00,4085.0
1998-05-02 18:20:00,3532.0
1998-05-02 18:25:00,3346.0
1998-05-02 18:30:00,3842.0
1998-05-02 18:35:00,4913.0
1998-05-02 18:40:00,4389.0
1998-05-02 18:45:00,3484.0
1998-05-02 18:50:00,3674.0
1998-05-02 18:55:00,4276.0
1998-05-02 19:00:00,3900.0
1998-05-02 19:05:00,4170.0
1998-05-02 19:10:00,3995.0
1998-05-02 19:15:00,3493.0
1998-05-02 19:20:00,2892.0
1998-05-02 19:25:00,3403.0
1998-05-02 19:30:00,3873.0
1998-05-02 19:35:00,3266.0
1998-05-02 19:40:00,3562.0
1998-05-02 19:45:00,3391.0
1998-05-02 19:50:00,3522.0
1998-05-02 19:55:00,3856.0
1998-05-02 20:00:00,3583.0
1998-05-02 20:05:00,3514.0
1998-05-02 20:10:00,2857.0
1998-05-02 20:15:00,3031.0
1998-05-02 20:20:00,2374.0
1998-05-02 20:25:00,2625.0
1998-05-02 20:30:00,2800.0
1998-05-02 20:35:00,3650.0
1998-05-02 20:40:00,2884.0
1998-05-02 20:45:00,3097.0
1998-05-02 20:50:00,3653.0
1998-05-02 20:55:00,3212.0
1998-05-02 21:00:00,2955.0
1998-05-02 21:05:00,2611.0
1998-05-02 21:10:00,2889.0
1998-05-02 21:15:00,2622.0
1998-05-02 21:20:00,2694.0
1998-05-02 21:25:00,2336.0
1998-05-02 21:30:00,2414.0
1998-05-02 21:35:00,2714.0
1998-05-02 21:40:00,2389.0
1998-05-02 21:45:00,2576.0
1998-05-02 21:50:00,2265.0
1998-05-02 21:55:00,2229.0
1998-05-02 22:00:00,3009.0
1998-05-02 22:05:00,3278.0
1998-05-02 22:10:00,2564.0
1998-05-02 22:15:00,2352.0
1998-05-02 22:20:00,2414.0
1998-05-02 22:25:00,2143.0
1998-05-02 22:30:00,2246.0
1998-05-02 22:35:00,2385.0
1998-05-02 22:40:00,2515.0
1998-05-02 22:45:00,2029.0
1998-05-02 22:50:00,2594.0
1998-05-02 22:55:00,2422.0
1998-05-02 23:00:00,2289.0
1998-05-02 23:05:00,2301.0
1998-05-02 23:10:00,2842.0
1998-05-02 23:15:00,2509.0
1998-05-02 23:20:00,2260.0
1998-05-02 23:25:00,2469.0
1998-05-02 23:30:00,2330.0
1998-05-02 23:35:00,2496.0
1998-05-02 23:40:00,2129.0
1998-05-02 23:45:00,1918.0
1998-05-02 23:50:00,2389.0
1998-05-02 23:55:00,2121.0
1998-05-03 00:00:00,1810.0
1998-05-03 00:05:00,2169.0
1998-05-03 00:10:00,2627.0
1998-05-03 00:15:00,2262.0
1998-05-03 00:20:00,2496.0
1998-05-03 00:25:00,2079.0
1998-05-03 00:30:00,2250.0
1998-05-03 00:35:00,2123.0
1998-05-03 00:40:00,2304.0
1998-05-03 00:45:00,2283.0
1998-05-03 00:50:00,2104.0
1998-05-03 00:55:00,2232.0
1998-05-03 01:00:00,2556.0
1998-05-03 01:05:00,2375.0
1998-05-03 01:10:00,2007.0
1998-05-03 01:15:00,2020.0
1998-05-03 01:20:00,2392.0
1998-05-03 01:25:00,2508.0
1998-05-03 01:30:00,2435.0
1998-05-03 01:35:00,2535.0
1998-05-03 01:40:00,2631.0
1998-05-03 01:45:00,2443.0
1998-05-03 01:50:00,2193.0
1998-05-03 01:55:00,2270.0
1998-05-03 02:00:00,2309.0
1998-05-03 02:05:00,2292.0
1998-05-03 02:10:00,1524.0
1998-05-03 02:15:00,2116.0
1998-05-03 02:20:00,1902.0
1998-05-03 02:25:00,2441.0
1998-05-03 02:30:00,2343.0
1998-05-03 02:35:00,2546.0
1998-05-03 02:40:00,1897.0
1998-05-03 02:45:00,2303.0
1998-05-03 02:50:00,2520.0
1998-05-03 02:55:00,2497.0
1998-05-03 03:00:00,2701.0
1998-05-03 03:05:00,2335.0
1998-05-03 03:10:00,2109.0
1998-05-03 03:15:00,2213.0
1998-05-03 03:20:00,2423.0
1998-05-03 03:25:00,2469.0
1998-05-03 03:30:00,2541.0
1998-05-03 03:35:00,2389.0
1998-05-03 03:40:00,2108.0
1998-05-03 03:45:00,2350.0
1998-05-03 03:50:00,2151.0
1998-05-03 03:55:00,2126.0
1998-05-03 04:00:00,2284.0
1998-05-03 04:05:00,1944.0
1998-05-03 04:10:00,1827.0
1998-05-03 04:15:00,2357.0
1998-05-03 04:20:00,2218.0
1998-05-03 04:25:00,2592.0
1998-05-03 04:30:00,2166.0
1998-05-03 04:35:00,2345.0
1998-05-03 04:40:00,2174.0
1998-05-03 04:45:00,2359.0
1998-05-03 04:50:00,3061.0
1998-05-03 04:55:00,2071.0
1998-05-03 05:00:00,2424.0
1998-05-03 05:05:00,2031.0
1998-05-03 05:10:00,2400.0
1998-05-03 05:15:00,1643.0
1998-05-03 05:20:00,2191.0
1998-05-03 05:25:00,2284.0
1998-05-03 05:30:00,1346.0
1998-05-03 05:35:00,1098.0
1998-05-03 05:40:00,1748.0
1998-05-03 05:45:00,2093.0
1998-05-03 05:50:00,2118.0
1998-05-03 05:55:00,2240.0
1998-05-03 06:00:00,2404.0
1998-05-03 06:05:00,2026.0
1998-05-03 06:10:00,1812.0
1998-05-03 06:15:00,1871.0
1998-05-03 06:20:00,1912.0
1998-05-03 06:25:00,1780.0
1998-05-03 06:30:00,1717.0
1998-05-03 06:35:00,2000.0
1998-05-03 06:40:00,1976.0
1998-05-03 06:45:00,1478.0
1998-05-03 06:50:00,2289.0
1998-05-03 06:55:00,2124.0
1998-05-03 07:00:00,1357.0
1998-05-03 07:05:00,902.0
1998-05-03 07:10:00,1577.0
1998-05-03 07:15:00,2112.0
1998-05-03 07:20:00,1104.0
1998-05-03 07:25:00,1193.0
1998-05-03 07:30:00,2225.0
1998-05-03 07:35:00,2087.0
1998-05-03 07:40:00,1961.0
1998-05-03 07:45:00,2031.0
1998-05-03 07:50:00,2366.0
1998-05-03 07:55:00,2038.0
1998-05-03 08:00:00,2302.0
1998-05-03 08:05:00,2028.0
1998-05-03 08:10:00,1631.0
1998-05-03 08:15:00,2335.0
1998-05-03 08:20:00,1664.0
1998-05-03 08:25:00,2382.0
1998-05-03 08:30:00,1764.0
1998-05-03 08:35:00,1828.0
1998-05-03 08:40:00,1466.0
1998-05-03 08:45:00,896.0
1998-05-03 08:50:00,2004.0
1998-05-03 08:55:00,2763.0
1998-05-03 09:00:00,1905.0
1998-05-03 09:05:00,2258.0
1998-05-03 09:10:00,2143.0
1998-05-03 09:15:00,2466.0
1998-05-03 09:20:00,2301.0
1998-05-03 09:25:00,2446.0
1998-05-03 09:30:00,2712.0
1998-05-03 09:35:00,2512.0
1998-05-03 09:40:00,2361.0
1998-05-03 09:45:00,2369.0
1998-05-03 09:50:00,2088.0
1998-05-03 09:55:00,2261.0
1998-05-03 10:00:00,2292.0
1998-05-03 10:05:00,2561.0
1998-05-03 10:10:00,2466.0
1998-05-03 10:15:00,2210.0
1998-05-03 10:20:00,2489.0
1998-05-03 10:25:00,2487.0
1998-05-03 10:30:00,2388.0
1998-05-03 10:35:00,2408.0
1998-05-03 10:40:00,2423.0
1998-05-03 10:45:00,2589.0
1998-05-03 10:50:00,2714.0
1998-05-03 10:55:00,2784.0
1998-05-03 11:00:00,2529.0
1998-05-03 11:05:00,2545.0
1998-05-03 11:10:00,2219.0
1998-05-03 11:15:00,2461.0
1998-05-03 11:20:00,2323.0
1998-05-03 11:25:00,2139.0
1998-05-03 11:30:00,2109.0
1998-05-03 11:35:00,2798.0
1998-05-03 11:40:00,2447.0
1998-05-03 11:45:00,2973.0
1998-05-03 11:50:00,2613.0
1998-05-03 11:55:00,2029.0
1998-05-03 12:00:00,2580.0
1998-05-03 12:05:00,2843.0
1998-05-03 12:10:00,2574.0
1998-05-03 12:15:00,2496.0
1998-05-03 12:20:00,2049.0
1998-05-03 12:25:00,1877.0
1998-05-03 12:30:00,2368.0
1998-05-03 12:35:00,2400.0
1998-05-03 12:40:00,2882.0
1998-05-03 12:45:00,2808.0
1998-05-03 12:50:00,2924.0
1998-05-03 12:55:00,2382.0
1998-05-03 13:00:00,2402.0
1998-05-03 13:05:00,2766.0
1998-05-03 13:10:00,2672.0
1998-05-03 13:15:00,2284.0
1998-05-03 13:20:00,2377.0
1998-05-03 13:25:00,2742.0
1998-05-03 13:30:00,2719.0
1998-05-03 13:35:00,3325.0
1998-05-03 13:40:00,2880.0
1998-05-03 13:45:00,3191.0
1998-05-03 13:50:00,3167.0
1998-05-03 13:55:00,2971.0
1998-05-03 14:00:00,3156.0
1998-05-03 14:05:00,3595.0
1998-05-03 14:10:00,2858.0
